id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
320,George Hirst,54,5.8,4,1.0,1.0,a,0.0,FWD,IPS,25
321,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS,25
322,Omari Giraud-Hutchinson,53,21.5,16,2.3,2.8,a,1.03,MID,IPS,25
323,Ben Johnson,40,8.0,4,1.0,0.2,a,0.81,DEF,IPS,25
324,Freddie Ladapo,45,0.0,0,0.0,0.0,u,0.0,FWD,IPS,25
325,Massimo Luongo,45,3.0,6,1.5,0.5,a,1.27,MID,IPS,25
326,Sam Morsy,49,21.3,18,2.6,3.5,a,1.01,MID,IPS,25
327,Corrie Ndaba,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS,25
328,Cieran Slicker,40,0.0,0,0.0,0.0,a,0.0,GKP,IPS,25
329,Jack Taylor,48,3.2,4,0.8,0.5,a,0.0,MID,IPS,25
330,Axel Tuanzebe,40,16.4,11,1.8,2.0,d,1.05,DEF,IPS,25
331,Christian Walton,44,2.8,2,2.0,0.0,a,1.0,GKP,IPS,25
332,Luke Woolfenden,40,6.6,2,0.7,0.0,a,1.0,DEF,IPS,25
333,Kalvin Phillips,49,7.3,8,2.0,1.5,a,1.2,MID,IPS,25
334,Arijanet Muric,44,15.3,19,3.2,4.0,a,1.0,GKP,IPS,25
335,Conor Townsend,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS,25
336,Sam Szmodics,59,10.3,14,2.0,1.2,a,1.19,MID,IPS,25
337,Jens Cajuste,45,3.4,3,1.5,0.5,d,1.12,MID,IPS,25
338,Dara O'Shea,40,15.2,9,2.2,2.2,a,1.0,DEF,IPS,25
339,Jack Clarke,55,13.7,9,1.8,2.0,a,0.78,MID,IPS,25
340,Chiedozie Ogbene,50,6.4,6,1.5,1.0,a,0.89,MID,IPS,25
341,Facundo Buonanotte,50,32.4,28,4.7,3.8,a,0.98,MID,LEI,25
342,Jordan Ayew,52,13.2,9,1.3,1.5,a,0.95,MID,LEI,25
343,Odsonne Edouard,53,7.8,6,1.2,0.8,a,0.65,FWD,LEI,25
344,Boubakary Soumaré,45,0.1,1,0.5,0.0,a,0.0,MID,LEI,25
345,Tom Cannon,45,0.0,0,0.0,0.0,u,0.0,FWD,LEI,25
346,Hamza Choudhury,44,0.3,1,1.0,0.2,i,0.0,MID,LEI,25
347,Conor Coady,40,0.2,0,0.0,0.0,a,0.0,DEF,LEI,25
348,Patson Daka,48,0.0,0,0.0,0.0,i,0.0,FWD,LEI,25
349,Bobby De Cordova-Reid,53,2.3,7,1.4,0.5,a,1.15,MID,LEI,25
350,Wout Faes,41,27.8,18,2.6,2.2,a,1.0,DEF,LEI,25
351,Michael Golding,44,0.0,0,0.0,0.0,a,0.0,MID,LEI,25
352,Mads Hermansen,45,27.3,21,3.0,3.5,a,1.0,GKP,LEI,25
353,Daniel Iversen,40,0.0,0,0.0,0.0,a,0.0,GKP,LEI,25
354,James Justin,45,28.0,29,4.1,6.2,a,1.0,DEF,LEI,25
355,Victor Kristiansen,45,24.5,12,1.7,2.2,a,1.01,DEF,LEI,25
356,Wanya Marçal-Madivádua,45,0.0,0,0.0,0.0,u,0.0,MID,LEI,25
357,Stephy Mavididi,53,25.9,25,3.6,5.5,a,0.94,MID,LEI,25
358,Kasey McAteer,48,1.1,3,1.0,0.0,a,0.0,MID,LEI,25
359,Wilfred Ndidi,50,38.5,23,3.3,3.5,a,1.03,MID,LEI,25
360,Caleb Okoli,40,16.0,11,2.2,2.8,a,1.0,DEF,LEI,25
361,Ricardo Barbosa Pereira,43,0.0,0,0.0,0.0,a,0.0,DEF,LEI,25
362,Harry Souttar,40,0.0,0,0.0,0.0,u,0.0,DEF,LEI,25
363,Jakub Stolarczyk,40,0.0,0,0.0,0.0,i,0.0,GKP,LEI,25
364,Luke Thomas,40,0.0,0,0.0,0.0,a,0.0,DEF,LEI,25
365,Jamie Vardy,57,22.5,24,3.4,3.2,a,1.1,FWD,LEI,25
366,Jannik Vestergaard,40,4.5,2,1.0,0.0,a,1.0,DEF,LEI,25
367,Danny Ward,40,0.0,0,0.0,0.0,a,0.0,GKP,LEI,25
368,Harry Winks,45,18.9,11,1.8,1.5,a,1.0,MID,LEI,25
369,Oliver Skipp,49,10.1,8,1.6,1.5,a,1.01,MID,LEI,25
370,Abdul Fatawu,54,15.1,16,2.3,1.0,a,0.98,MID,LEI,25
371,Will Alves,45,0.0,0,0.0,0.0,a,0.0,MID,LEI,25
372,Ben Nelson,40,0.0,0,0.0,0.0,u,0.0,DEF,LEI,25
373,Bilal El Khannouss,49,3.6,3,1.0,0.5,a,1.15,MID,LEI,25
374,Alisson Ramses Becker,55,12.6,35,5.8,3.5,d,1.02,GKP,LIV,25
375,Trent Alexander-Arnold,71,40.5,41,5.9,5.2,a,1.08,DEF,LIV,25
376,Stefan Bajčetić Maquieira,45,0.0,0,0.0,0.0,u,0.0,MID,LIV,25
377,Conor Bradley,47,7.6,4,1.0,0.2,a,0.0,DEF,LIV,25
378,Bobby Clark,45,0.0,0,0.0,0.0,u,0.0,MID,LIV,25
379,Darwin Núñez Ribeiro,71,11.8,9,2.2,1.8,a,0.68,FWD,LIV,25
380,Diogo Teixeira da Silva,74,31.6,34,5.7,4.2,a,1.17,MID,LIV,25
381,Ben Doak,45,0.0,0,0.0,0.0,u,0.0,MID,LIV,25
382,Harvey Elliott,52,0.4,1,1.0,0.0,d,0.0,MID,LIV,25
383,Endo Wataru,48,1.3,2,1.0,0.2,a,0.0,MID,LIV,25
384,Cody Gakpo,71,18.4,9,1.3,1.8,a,0.43,FWD,LIV,25
385,Joe Gomez,48,0.3,1,1.0,0.2,a,0.0,DEF,LIV,25
386,Ryan Gravenberch,50,21.2,18,2.6,2.5,a,1.0,MID,LIV,25
387,Curtis Jones,53,8.6,6,1.5,1.5,a,0.6,MID,LIV,25
388,Caoimhin Kelleher,44,5.0,9,9.0,2.2,a,1.0,GKP,LIV,25
389,Ibrahima Konaté,52,25.0,37,5.3,5.8,a,0.95,DEF,LIV,25
390,Luis Díaz,81,59.8,54,7.7,5.5,a,1.21,MID,LIV,25
391,Mohamed Salah,127,86.2,62,8.9,5.2,a,1.04,MID,LIV,25
392,Alexis Mac Allister,63,26.3,15,2.1,1.5,a,1.14,MID,LIV,25
393,James McConnell,45,0.0,0,0.0,0.0,a,0.0,MID,LIV,25
394,Tyler Morton,45,0.0,0,0.0,0.0,a,0.0,MID,LIV,25
395,Nathaniel Phillips,40,0.0,0,0.0,0.0,u,0.0,DEF,LIV,25
396,Jarell Quansah,41,1.6,1,1.0,0.0,a,2.0,DEF,LIV,25
397,Rhys Williams,40,0.0,0,0.0,0.0,u,0.0,DEF,LIV,25
398,Andrew Robertson,60,29.7,28,4.0,2.5,a,1.05,DEF,LIV,25
399,Dominik Szoboszlai,65,34.4,22,3.1,1.8,a,1.01,MID,LIV,25
400,Konstantinos Tsimikas,47,3.2,9,2.2,1.8,a,0.81,DEF,LIV,25
401,Virgil van Dijk,60,21.4,36,5.1,4.5,a,1.0,DEF,LIV,25
402,Federico Chiesa,69,1.6,1,1.0,0.2,d,0.0,MID,LIV,25
403,Vítezslav Jaros,40,0.9,1,1.0,0.3,a,0.0,GKP,LIV,25
404,Manuel Akanji,55,26.8,16,2.3,1.8,a,1.05,DEF,MCI,25
405,Nathan Aké,53,0.4,1,1.0,0.0,d,0.0,DEF,MCI,25
406,Bernardo Veiga de Carvalho e Silva,65,56.2,25,3.6,2.5,a,0.99,MID,MCI,25
407,Oscar Bobb,48,0.0,0,0.0,0.0,i,0.0,MID,MCI,25
408,Scott Carson,40,0.0,0,0.0,0.0,a,0.0,GKP,MCI,25
409,Kevin De Bruyne,94,42.7,18,4.5,0.5,d,1.01,MID,MCI,25
410,Jérémy Doku,63,26.5,16,2.7,2.2,a,1.08,MID,MCI,25
411,Ederson Santana de Moraes,55,15.7,21,3.0,2.2,a,1.0,GKP,MCI,25
412,Phil Foden,92,16.2,5,1.2,1.0,a,0.54,MID,MCI,25
413,Jack Grealish,64,32.1,14,2.3,3.0,a,1.1,MID,MCI,25
414,Joško Gvardiol,59,37.3,23,3.3,3.0,a,0.93,DEF,MCI,25
415,Erling Haaland,154,91.8,67,9.6,6.5,a,1.0,FWD,MCI,25
416,Julián Álvarez,70,0.0,0,0.0,0.0,u,0.0,FWD,MCI,25
417,João Cavaco Cancelo,53,0.0,0,0.0,0.0,u,0.0,DEF,MCI,25
418,Mateo Kovačić,55,38.4,36,5.1,5.5,a,1.03,MID,MCI,25
419,Rico Lewis,47,22.5,21,3.5,1.8,a,1.11,DEF,MCI,25
420,Matheus Luiz Nunes,49,4.7,7,1.8,0.5,a,0.0,MID,MCI,25
421,James McAtee,48,0.3,1,1.0,0.0,a,0.0,MID,MCI,25
422,Stefan Ortega Moreno,53,0.0,0,0.0,0.0,a,0.0,GKP,MCI,25
423,Rodrigo 'Rodri' Hernandez,63,2.8,2,1.0,0.5,i,1.38,MID,MCI,25
424,Rúben Gato Alves Dias,55,21.4,10,1.4,0.8,a,0.99,DEF,MCI,25
425,John Stones,53,8.7,10,2.5,2.2,a,0.61,DEF,MCI,25
426,Kyle Walker,53,15.7,7,1.4,1.5,a,0.94,DEF,MCI,25
427,Sávio 'Savinho' Moreira de Oliveira,65,30.3,19,3.8,2.2,a,1.24,MID,MCI,25
428,Nico O'Reilly,50,0.0,0,0.0,0.0,a,0.0,MID,MCI,25
429,Ilkay Gündogan,65,25.4,10,1.7,2.0,a,0.96,MID,MCI,25
430,Issa Kaboré,45,0.0,0,0.0,0.0,u,0.0,DEF,MCI,25
431,Amad Diallo,50,36.5,20,3.3,2.5,a,1.06,MID,MUN,25
432,Antony Matheus dos Santos,58,2.8,2,1.0,0.2,a,0.0,MID,MUN,25
433,Bruno Borges Fernandes,82,31.3,16,2.3,2.2,a,1.11,MID,MUN,25
434,Altay Bayindir,44,0.0,0,0.0,0.0,a,0.0,GKP,MUN,25
435,Carlos Henrique Casimiro,48,18.6,9,1.5,0.8,a,0.97,MID,MUN,25
436,Diogo Dalot Teixeira,51,24.9,35,5.0,6.5,a,1.0,DEF,MUN,25
437,Christian Eriksen,54,18.1,9,1.8,2.0,a,1.04,MID,MUN,25
438,Jonny Evans,44,3.0,11,3.7,2.5,a,0.8,DEF,MUN,25
439,Alejandro Garnacho,63,31.4,20,2.9,3.2,d,0.88,MID,MUN,25
440,Hannibal Mejbri,45,0.0,0,0.0,0.0,u,0.0,MID,MUN,25
441,Tom Heaton,40,0.0,0,0.0,0.0,a,0.0,GKP,MUN,25
442,Rasmus Højlund,69,0.6,4,1.3,1.0,a,0.96,FWD,MUN,25
443,Victor Lindelöf,43,1.5,0,0.0,0.0,a,0.0,DEF,MUN,25
444,Harry Maguire,49,6.7,8,1.6,0.0,d,1.12,DEF,MUN,25
445,Kobbie Mainoo,52,15.6,13,1.9,2.0,a,1.1,MID,MUN,25
446,Tyrell Malacia,44,0.0,0,0.0,0.0,d,0.0,DEF,MUN,25
447,Lisandro Martínez,45,18.8,19,3.2,2.8,a,1.03,DEF,MUN,25
448,Scott McTominay,49,0.9,2,1.0,0.0,u,0.0,MID,MUN,25
449,Mason Mount,63,10.8,3,1.0,0.0,d,1.25,MID,MUN,25
450,André Onana,50,19.2,39,5.6,7.8,a,1.0,GKP,MUN,25
451,Facundo Pellistri Rebollo,50,0.0,0,0.0,0.0,u,0.0,MID,MUN,25
452,Marcus Rashford,69,27.9,20,2.9,3.2,a,1.12,MID,MUN,25
453,Luke Shaw,49,0.0,0,0.0,0.0,d,0.0,DEF,MUN,25
454,Joshua Zirkzee,68,28.8,16,2.3,1.5,a,0.95,FWD,MUN,25
455,Leny Yoro,43,0.0,0,0.0,0.0,i,0.0,DEF,MUN,25
456,Matthijs de Ligt,50,28.8,25,3.6,5.8,a,0.9,DEF,MUN,25
457,Noussair Mazraoui,46,21.3,26,3.7,3.2,d,1.13,DEF,MUN,25
458,Toby Collyer,45,2.9,1,1.0,0.0,a,0.0,MID,MUN,25
459,Ethan Wheatley,45,0.0,0,0.0,0.0,a,0.0,FWD,MUN,25
460,Manuel Ugarte,50,2.4,3,1.0,0.8,a,0.88,MID,MUN,25
461,Alex Murphy,40,0.0,0,0.0,0.0,a,0.0,DEF,NEW,25
462,Miguel Almirón Rejala,56,2.9,3,1.0,0.2,a,0.0,MID,NEW,25
463,Harvey Barnes,65,38.1,38,5.4,5.8,a,0.94,MID,NEW,25
464,Sven Botman,44,0.0,0,0.0,0.0,i,0.0,DEF,NEW,25
465,Bruno Guimarães Rodriguez Moura,63,23.2,19,2.7,3.2,a,1.01,MID,NEW,25
466,Dan Burn,44,20.9,18,2.6,3.0,a,1.0,DEF,NEW,25
467,Martin Dúbravka,43,0.0,0,0.0,0.0,d,0.0,GKP,NEW,25
468,Anthony Gordon,73,50.6,29,4.1,3.5,a,1.05,MID,NEW,25
469,Lewis Hall,43,21.4,17,2.4,2.5,a,0.84,DEF,NEW,25
470,Isaac Hayden,45,0.0,0,0.0,0.0,a,0.0,MID,NEW,25
471,Alexander Isak,83,24.4,19,3.8,0.8,d,1.11,FWD,NEW,25
472,Jacob Murphy,52,23.3,16,2.3,2.5,a,1.1,MID,NEW,25
473,Joelinton Cássio Apolinário de Lira,60,33.4,19,2.7,1.5,a,1.11,MID,NEW,25
474,Lloyd Kelly,44,7.9,8,1.6,0.2,a,1.33,DEF,NEW,25
475,Emil Krafth,45,6.6,10,3.3,0.0,a,0.75,DEF,NEW,25
476,Garang Kuol,45,0.0,0,0.0,0.0,a,0.0,MID,NEW,25
477,Jamaal Lascelles,45,0.0,0,0.0,0.0,i,0.0,DEF,NEW,25
478,Jamal Lewis,40,0.0,0,0.0,0.0,u,0.0,DEF,NEW,25
479,Tino Livramento,45,10.8,15,2.1,1.2,a,1.04,DEF,NEW,25
480,Sean Longstaff,48,6.6,9,1.5,0.8,a,1.19,MID,NEW,25
481,Lewis Miley,50,0.0,0,0.0,0.0,d,0.0,MID,NEW,25
482,Odysseas Vlachodimos,44,0.0,0,0.0,0.0,a,0.0,GKP,NEW,25
483,Nick Pope,50,22.4,31,4.4,3.8,a,1.0,GKP,NEW,25
484,John Ruddy,40,0.0,0,0.0,0.0,a,0.0,GKP,NEW,25
485,Fabian Schär,54,12.4,13,2.6,3.8,a,1.16,DEF,NEW,25
486,Matt Targett,40,0.0,0,0.0,0.0,d,0.0,DEF,NEW,25
487,Sandro Tonali,55,13.5,7,1.4,1.5,a,0.78,MID,NEW,25
488,Kieran Trippier,57,12.1,13,2.6,3.0,d,0.97,DEF,NEW,25
489,Joe White,45,0.0,0,0.0,0.0,u,0.0,MID,NEW,25
490,Joe Willock,48,12.5,8,1.6,1.8,a,0.62,MID,NEW,25
491,Callum Wilson,69,0.0,0,0.0,0.0,d,0.0,FWD,NEW,25
492,Miodrag Pivaš,40,0.0,0,0.0,0.0,u,0.0,DEF,NEW,25
493,William Osula,50,0.1,1,1.0,0.2,a,0.0,FWD,NEW,25
494,Álex Moreno Lopera,44,6.0,10,2.5,2.5,a,1.25,DEF,NFO,25
495,Ola Aina,45,19.0,24,3.4,3.0,a,1.06,DEF,NFO,25
496,Elliot Anderson,50,23.4,17,2.4,1.8,a,1.28,MID,NFO,25
497,Taiwo Awoniyi,57,4.2,4,1.0,0.2,a,1.14,FWD,NFO,25
498,Willy Boly,43,4.9,3,1.5,0.0,a,0.99,DEF,NFO,25
499,Josh Bowler,45,0.0,0,0.0,0.0,u,0.0,MID,NFO,25
500,Carlos Miguel dos Santos Pereira,43,0.0,0,0.0,0.0,a,0.0,GKP,NFO,25
501,Eric da Silva Moreira,45,0.0,0,0.0,0.0,a,0.0,MID,NFO,25
502,Danilo dos Santos de Oliveira,48,0.0,1,1.0,0.0,i,6.43,MID,NFO,25
503,Emmanuel Dennis,49,0.0,0,0.0,0.0,a,0.0,FWD,NFO,25
504,Nicolás Domínguez,48,5.6,4,0.8,0.8,a,1.03,MID,NFO,25
505,Anthony Elanga,52,24.9,12,1.7,1.5,a,1.0,MID,NFO,25
506,Morgan Gibbs-White,63,42.2,17,2.8,1.0,d,1.07,MID,NFO,25
507,Callum Hudson-Odoi,54,36.6,22,3.1,3.5,a,0.94,MID,NFO,25
508,Alex Mighten,45,0.0,0,0.0,0.0,u,0.0,MID,NFO,25
509,Murillo Santiago Costa dos Santos,45,21.3,21,3.0,2.5,a,1.0,DEF,NFO,25
510,Neco Williams,45,19.0,11,1.6,0.5,a,0.8,DEF,NFO,25
511,Omar Richards,45,0.0,0,0.0,0.0,u,0.0,DEF,NFO,25
512,Lewis O'Brien,50,0.0,0,0.0,0.0,u,0.0,MID,NFO,25
513,Andrew Omobamidele,43,0.0,0,0.0,0.0,a,0.0,DEF,NFO,25
514,Jonathan Panzo,40,0.0,0,0.0,0.0,u,0.0,DEF,NFO,25
515,Ibrahim Sangaré,44,7.4,4,1.3,0.0,i,1.27,MID,NFO,25
516,Matz Sels,45,15.1,26,3.7,3.8,a,1.0,GKP,NFO,25
517,Harry Toffolo,43,1.9,1,1.0,0.0,a,0.0,DEF,NFO,25
518,Hwang Ui-jo,45,0.0,0,0.0,0.0,u,0.0,FWD,NFO,25
519,Chris Wood,62,39.8,39,5.6,5.0,a,1.13,FWD,NFO,25
520,Joe Worrall,45,0.0,0,0.0,0.0,u,0.0,DEF,NFO,25
521,Ryan Yates,49,20.3,15,2.1,1.5,a,0.61,MID,NFO,25
522,James Ward-Prowse,62,7.0,6,1.2,1.2,s,1.19,MID,NFO,25
523,Nikola Milenković,45,18.0,22,3.7,3.5,a,1.0,DEF,NFO,25
524,João Pedro Ferreira Silva,59,11.9,8,1.3,1.5,a,0.0,MID,NFO,25
525,Ramón Sosa,55,8.9,8,2.7,1.8,a,0.0,MID,NFO,25
526,Felipe Rodrigues da Silva,45,2.2,3,1.0,0.8,a,0.0,DEF,NFO,25
527,Aaron Ramsdale,44,16.1,12,2.4,2.5,a,1.0,GKP,SOU,25
528,Cameron Archer,50,17.6,12,1.7,2.2,a,0.65,FWD,SOU,25
529,Lesley Ugochukwu,45,4.7,4,1.3,1.0,a,1.29,MID,SOU,25
530,Ryan Fraser,49,2.6,3,1.0,0.8,a,1.4,MID,SOU,25
531,Carlos Alcaraz Durán,49,4.3,1,1.0,0.0,u,0.0,MID,SOU,25
532,Samuel Amo-Ameyaw,45,2.5,1,1.0,0.0,a,0.0,MID,SOU,25
533,Joe Aribo,49,14.6,10,1.7,1.0,a,1.0,MID,SOU,25
534,Adam Armstrong,53,8.7,6,1.2,0.5,a,1.18,FWD,SOU,25
535,Gavin Bazunu,44,0.0,0,0.0,0.0,i,0.0,GKP,SOU,25
536,Jan Bednarek,40,22.6,8,1.1,1.0,a,1.02,DEF,SOU,25
537,Armel Bella-Kotchap,40,0.0,0,0.0,0.0,a,0.0,DEF,SOU,25
538,James Bree,40,0.0,0,0.0,0.0,a,0.0,DEF,SOU,25
539,Shea Charles,45,0.0,0,0.0,0.0,u,0.0,MID,SOU,25
540,Samuel Edozie,49,5.1,1,0.5,0.0,u,0.0,MID,SOU,25
541,Ronnie Edwards,40,0.0,0,0.0,0.0,a,0.0,DEF,SOU,25
542,Taylor Harwood-Bellis,40,26.7,14,2.0,2.8,a,1.08,DEF,SOU,25
543,Kamaldeen Sulemana,50,0.0,0,0.0,0.0,d,0.0,MID,SOU,25
544,Adam Lallana,50,8.9,9,2.2,1.2,a,0.8,MID,SOU,25
545,Juan Larios López,40,0.0,0,0.0,0.0,a,0.0,DEF,SOU,25
546,Mateusz Lis,40,0.0,0,0.0,0.0,u,0.0,GKP,SOU,25
547,Joe Lumley,40,0.0,0,0.0,0.0,a,0.0,GKP,SOU,25
548,Ryan Manning,43,2.1,1,1.0,0.2,a,1.23,DEF,SOU,25
549,Sékou Mara,50,0.0,0,0.0,0.0,u,0.0,FWD,SOU,25
550,Alex McCarthy,44,5.2,6,3.0,0.0,a,1.0,GKP,SOU,25
551,Paul Onuachu,49,0.2,1,1.0,0.2,a,0.0,FWD,SOU,25
552,Will Smallbone,50,10.9,5,1.7,0.0,d,1.24,MID,SOU,25
553,Jack Stephens,40,8.0,2,0.5,-0.5,s,1.03,DEF,SOU,25
554,Ross Stewart,46,2.1,3,0.8,0.8,d,0.69,FWD,SOU,25
555,Sugawara Yukinari,45,29.8,14,2.0,1.0,a,1.12,DEF,SOU,25
556,Charlie Taylor,40,8.3,4,1.0,0.8,a,0.92,DEF,SOU,25
557,Kyle Walker-Peters,44,16.9,6,1.2,0.2,a,1.02,DEF,SOU,25
558,Nathan Wood-Gordon,40,0.0,0,0.0,0.0,a,0.0,DEF,SOU,25
559,Maxwel Cornet,48,2.2,1,0.5,0.2,a,1.27,MID,SOU,25
560,Flynn Downes,49,28.9,11,1.6,1.5,a,1.0,MID,SOU,25
561,Ben Brereton Díaz,52,15.7,9,1.5,1.0,a,0.93,MID,SOU,25
562,Tyler Dibling,46,25.4,18,2.6,3.8,a,0.98,MID,SOU,25
563,Mateus Gonçalo Espanha Fernandes,50,20.8,13,2.2,2.8,a,0.97,MID,SOU,25
564,Dominic Solanke-Mitchell,76,38.7,21,4.2,4.8,a,1.01,FWD,TOT,25
565,Ashley Phillips,40,0.0,0,0.0,0.0,u,0.0,DEF,TOT,25
566,Brandon Austin,40,0.0,0,0.0,0.0,a,0.0,GKP,TOT,25
567,Rodrigo Bentancur,50,12.7,9,1.5,2.0,a,1.18,MID,TOT,25
568,Lucas Bergvall,45,5.3,5,1.0,0.5,a,0.0,MID,TOT,25
569,Yves Bissouma,49,10.9,11,2.8,0.2,a,0.95,MID,TOT,25
570,Bryan Gil Salvatierra,50,0.0,0,0.0,0.0,u,0.0,MID,TOT,25
571,Ben Davies,44,0.0,0,0.0,0.0,a,0.0,DEF,TOT,25
572,Alfie Devine,45,0.0,0,0.0,0.0,u,0.0,MID,TOT,25
573,Radu Drăgușin,43,2.7,2,1.0,0.2,a,0.91,DEF,TOT,25
574,Emerson Leite de Souza Junior,45,0.0,0,0.0,0.0,u,0.0,DEF,TOT,25
575,Fraser Forster,44,0.0,0,0.0,0.0,a,0.0,GKP,TOT,25
576,Archie Gray,48,1.0,3,1.0,0.2,a,0.0,MID,TOT,25
577,Pierre-Emile Højbjerg,50,0.0,0,0.0,0.0,u,0.0,MID,TOT,25
578,Brennan Johnson,65,51.8,36,5.1,6.8,a,1.05,MID,TOT,25
579,Dejan Kulusevski,62,59.2,24,3.4,3.8,a,1.02,MID,TOT,25
580,Giovani Lo Celso,49,0.0,0,0.0,0.0,u,0.0,MID,TOT,25
581,James Maddison,75,65.4,39,5.6,6.8,a,1.12,MID,TOT,25
582,Pedro Porro,55,46.8,26,3.7,2.5,a,1.0,DEF,TOT,25
583,Sergio Reguilón,43,0.0,0,0.0,0.0,a,0.0,DEF,TOT,25
584,Richarlison de Andrade,68,1.1,2,1.0,0.0,i,0.0,FWD,TOT,25
585,Cristian Romero,51,35.4,28,4.0,2.8,a,1.0,DEF,TOT,25
586,Pape Matar Sarr,49,14.4,10,1.4,1.8,a,0.85,MID,TOT,25
587,Dane Scarlett,45,0.0,0,0.0,0.0,u,0.0,FWD,TOT,25
588,Manor Solomon,54,0.0,0,0.0,0.0,u,0.0,MID,TOT,25
589,Son Heung-min,99,46.0,33,6.6,3.0,d,1.0,MID,TOT,25
590,Djed Spence,44,1.9,2,0.7,0.0,a,0.0,DEF,TOT,25
591,Destiny Udogie,49,22.6,13,1.9,1.0,a,1.11,DEF,TOT,25
592,Micky van de Ven,46,18.1,25,4.2,3.5,a,1.02,DEF,TOT,25
593,Alejo Véliz,50,0.0,0,0.0,0.0,u,0.0,FWD,TOT,25
594,Guglielmo Vicario,50,14.7,21,3.0,3.0,a,1.0,GKP,TOT,25
595,Timo Werner,62,14.6,11,2.2,2.2,a,0.94,MID,TOT,25
596,Alfie Whiteman,40,0.0,0,0.0,0.0,a,0.0,GKP,TOT,25
597,Will Lankshear,45,0.0,0,0.0,0.0,a,0.0,FWD,TOT,25
598,Mikey Moore,45,0.7,3,1.0,0.8,a,0.0,MID,TOT,25
599,Wilson Odobert,54,9.2,6,2.0,0.2,i,1.12,MID,TOT,25
600,Aaron Wan-Bissaka,45,22.5,9,1.5,1.8,a,0.94,DEF,WHU,25
601,Edson Álvarez Velázquez,50,9.6,5,1.0,0.5,a,1.12,MID,WHU,25
602,Michail Antonio,54,23.2,30,4.3,6.0,a,1.26,FWD,WHU,25
603,Alphonse Areola,45,13.2,16,2.3,2.0,a,1.08,GKP,WHU,25
604,Jarrod Bowen,74,64.8,36,5.1,5.2,a,1.04,MID,WHU,25
605,Vladimír Coufal,44,3.5,9,2.2,0.2,a,0.91,DEF,WHU,25
606,Aaron Cresswell,40,1.7,3,1.0,0.5,a,0.0,DEF,WHU,25
607,George Earthy,45,0.0,0,0.0,0.0,u,0.0,MID,WHU,25
608,Emerson Palmieri dos Santos,44,17.9,11,1.6,1.0,a,1.25,DEF,WHU,25
609,Łukasz Fabiański,40,1.6,1,1.0,0.0,a,0.0,GKP,WHU,25
610,Wes Foderingham,44,0.0,0,0.0,0.0,a,0.0,GKP,WHU,25
611,Danny Ings,50,7.4,10,3.3,2.2,a,0.0,FWD,WHU,25
612,Max Kilman,45,22.1,18,2.6,1.2,a,1.0,DEF,WHU,25
613,Mohammed Kudus,63,42.0,19,2.7,3.0,a,1.09,MID,WHU,25
614,Luis Guilherme Lira dos Santos,48,0.0,1,1.0,0.2,a,0.0,MID,WHU,25
615,Lucas Tolentino Coelho de Lima,59,34.8,24,3.4,3.2,a,1.03,MID,WHU,25
616,Konstantinos Mavropanos,45,19.4,14,2.3,1.0,a,0.91,DEF,WHU,25
617,Nayef Aguerd,44,0.0,0,0.0,0.0,u,0.0,DEF,WHU,25
618,Tomáš Souček,50,38.4,27,3.9,3.2,a,0.98,MID,WHU,25
619,Kurt Zouma,44,0.0,0,0.0,0.0,u,0.0,DEF,WHU,25
620,Andy Irving,49,1.8,1,0.5,0.2,a,0.0,MID,WHU,25
621,Crysencio Summerville,57,9.0,6,1.0,1.0,a,0.64,MID,WHU,25
622,Guido Rodríguez,49,10.3,12,1.7,1.5,a,1.19,MID,WHU,25
623,Niclas Füllkrug,67,3.5,3,1.0,0.0,d,0.0,FWD,WHU,25
624,Jean-Clair Todibo,44,5.7,6,1.5,1.0,a,0.96,DEF,WHU,25
625,Kaelan Casey,40,0.0,0,0.0,0.0,a,0.0,DEF,WHU,25
626,Carlos Soler,50,6.1,2,0.5,0.5,a,0.0,MID,WHU,25
627,Sam Johnstone,44,16.6,10,2.0,1.8,a,1.0,GKP,WOL,25
628,Rayan Aït-Nouri,44,39.7,22,3.1,4.5,a,1.12,DEF,WOL,25
629,Boubacar Traoré,49,0.0,0,0.0,0.0,i,0.0,MID,WOL,25
630,Jean-Ricner Bellegarde,50,18.6,20,2.9,2.8,a,1.34,MID,WOL,25
631,Daniel Bentley,40,0.0,0,0.0,0.0,a,0.0,GKP,WOL,25
632,Francisco Jorge Tomás Oliveira,45,1.9,1,1.0,0.0,u,0.0,MID,WOL,25
633,Tawanda Chirewa,45,0.0,0,0.0,0.0,u,0.0,MID,WOL,25
634,Leon Chiwome,45,0.0,0,0.0,0.0,a,0.0,FWD,WOL,25
635,Luke Cundle,45,0.0,0,0.0,0.0,a,0.0,MID,WOL,25
636,Matheus Santos Carneiro Da Cunha,65,53.1,30,4.3,5.2,a,0.98,FWD,WOL,25
637,Craig Dawson,44,14.1,5,0.8,0.2,a,0.93,DEF,WOL,25
638,Matt Doherty,44,7.2,2,0.5,0.2,a,0.87,DEF,WOL,25
639,Tommy Doyle,49,3.9,5,1.0,0.8,a,0.0,MID,WOL,25
